id,tanggal,kecamatan,jumlah_sampah,satuan
58590,4/9/2022,Regol,5.6,TON
58591,4/9/2022,Sukajadi,5.8,TON
58592,4/9/2022,Bojongloa Kidul,4.8,TON
58593,4/9/2022,Gedebage,5.7,TON
58594,4/9/2022,Arcamanik,5.7,TON
58595,4/9/2022,Buahbatu,5.8,TON
58596,4/9/2022,Bandung Kulon,5.5,TON
58597,4/10/2022,Sukajadi,5.8,TON
58598,4/10/2022,Cinambo,6,TON
58599,4/10/2022,Ujungberung,4.7,TON
58600,4/10/2022,Cicendo,4.9,TON
58601,4/10/2022,Cibeunying Kaler,5.3,TON
58602,4/10/2022,Cibeunying Kidul,5.6,TON
58603,4/10/2022,Cinambo,5,TON
58604,4/10/2022,Sukasari,5.3,TON
58605,4/10/2022,Panyileukan,5.2,TON
58606,4/10/2022,Bojongloa Kaler,4.8,TON
58607,4/10/2022,Cidadap,5.7,TON
58608,4/10/2022,Cibiru,5,TON
58609,4/10/2022,Cicendo,5,TON
58610,4/10/2022,Astana Anyar,5.9,TON
58611,4/10/2022,Bojongloa Kaler,5.7,TON
58612,4/10/2022,Sukajadi,5.8,TON
58613,4/10/2022,Babakan Ciparay,5.2,TON
58614,4/10/2022,Sumur Bandung,6,TON
58615,4/10/2022,Bojongloa Kidul,5.5,TON
58616,4/10/2022,Arcamanik,4.9,TON
58617,4/10/2022,Mandalajati,5.4,TON
58618,4/10/2022,Bandung Wetan,5.1,TON
58619,4/10/2022,Bandung Wetan,4.9,TON
58620,4/10/2022,Andir,5.8,TON
58621,4/10/2022,Coblong,5.5,TON
58622,4/11/2022,Antapani,5.7,TON
58623,4/11/2022,Bandung Kidul,5.7,TON
58624,4/11/2022,Mandalajati,5.8,TON
58625,4/11/2022,Lengkong,5.7,TON
58626,4/11/2022,Mandalajati,5.2,TON
58627,4/11/2022,Astana Anyar,4.9,TON
58628,4/11/2022,Astana Anyar,6,TON
58629,4/11/2022,Astana Anyar,5.3,TON
58630,4/11/2022,Panyileukan,4.9,TON
58631,4/11/2022,Sukajadi,5.2,TON
58632,4/11/2022,Kiaracondong,5.9,TON
58633,4/11/2022,Coblong,5.5,TON
58634,4/11/2022,Cibeunying Kidul,5.8,TON
58635,4/11/2022,Rancasari,5.9,TON
58636,4/11/2022,Bojongloa Kaler,5.9,TON
58637,4/11/2022,Antapani,5.5,TON
58638,4/11/2022,Regol,5.5,TON
58639,4/11/2022,Sukasari,5.4,TON
58640,4/11/2022,Cinambo,6,TON
58641,4/11/2022,Cibeunying Kaler,5.8,TON
58642,4/11/2022,Cicendo,5.7,TON
58643,4/11/2022,Cibiru,6,TON
58644,4/11/2022,Babakan Ciparay,5.6,TON
58645,4/11/2022,Andir,4.9,TON
58646,4/11/2022,Babakan Ciparay,4.7,TON
58647,4/11/2022,Cicendo,5.3,TON
58648,4/11/2022,Sumur Bandung,5.9,TON
58649,4/11/2022,Arcamanik,5.3,TON
58650,4/12/2022,Cibeunying Kidul,5.9,TON
58651,4/12/2022,Babakan Ciparay,5.4,TON
58652,4/12/2022,Mandalajati,5.8,TON
58653,4/12/2022,Bandung Kulon,5.3,TON
58654,4/12/2022,Bandung Wetan,5.9,TON
58655,4/12/2022,Astana Anyar,6,TON
58656,4/12/2022,Coblong,5.5,TON
58657,4/12/2022,Lengkong,5.2,TON
58658,4/12/2022,Ujungberung,6,TON
58659,4/12/2022,Buahbatu,5.9,TON
58660,4/12/2022,Cibeunying Kidul,5.8,TON
58661,4/12/2022,Sukajadi,5.9,TON
58662,4/12/2022,Cinambo,5.4,TON
58663,4/12/2022,Andir,5,TON
58664,4/12/2022,Batununggal,4.8,TON
58665,4/12/2022,Bandung Kidul,6,TON
58666,4/12/2022,Coblong,5.5,TON
58667,4/12/2022,Arcamanik,5,TON
58668,4/12/2022,Cidadap,5.5,TON
58669,4/12/2022,Bojongloa Kidul,4.7,TON
58670,4/12/2022,Rancasari,5.7,TON
58671,4/12/2022,Coblong,5.9,TON
58672,4/12/2022,Antapani,5.1,TON
58673,4/12/2022,Ujungberung,5.2,TON
58674,4/13/2022,Bandung Kulon,6,TON
58675,4/13/2022,Antapani,4.7,TON
58676,4/13/2022,Babakan Ciparay,5.4,TON
58677,4/13/2022,Rancasari,4.9,TON
58678,4/13/2022,Bandung Kidul,5.1,TON
58679,4/13/2022,Cibeunying Kaler,5.8,TON
58680,4/13/2022,Batununggal,5.9,TON
58681,4/13/2022,Gedebage,4.9,TON
58682,4/13/2022,Antapani,4.7,TON
58683,4/13/2022,Rancasari,5.1,TON
58684,4/13/2022,Sumur Bandung,4.8,TON
58685,4/13/2022,Cibiru,5.5,TON
58686,4/13/2022,Lengkong,5.1,TON
58687,4/13/2022,Sumur Bandung,5.2,TON
58688,4/13/2022,Panyileukan,4.8,TON
58689,4/13/2022,Cinambo,5,TON
58690,4/13/2022,Andir,5.8,TON
58691,4/13/2022,Bojongloa Kaler,5.4,TON
58692,4/13/2022,Cibeunying Kidul,5.9,TON
58693,4/13/2022,Batununggal,6,TON
58694,4/13/2022,Andir,5.9,TON
58695,4/13/2022,Mandalajati,5.9,TON
58696,4/13/2022,Bojongloa Kidul,5.2,TON
58697,4/13/2022,Batununggal,5.4,TON
58698,4/13/2022,Ujungberung,4.7,TON
58699,4/13/2022,Rancasari,4.7,TON
58700,4/13/2022,Cidadap,5.6,TON
58701,4/14/2022,Cibiru,4.8,TON
58702,4/14/2022,Cibeunying Kidul,6,TON
58703,4/14/2022,Regol,5.8,TON
58704,4/14/2022,Babakan Ciparay,5,TON
58705,4/14/2022,Lengkong,5.9,TON
58706,4/14/2022,Mandalajati,5.7,TON
58707,4/14/2022,Andir,5.4,TON
58708,4/14/2022,Ujungberung,5.6,TON
58709,4/14/2022,Buahbatu,5.1,TON
58710,4/14/2022,Cibeunying Kidul,5.3,TON
58711,4/14/2022,Bandung Kulon,4.7,TON
58712,4/14/2022,Babakan Ciparay,5.5,TON
58713,4/14/2022,Cicendo,4.7,TON
58714,4/14/2022,Antapani,5.2,TON
58715,4/14/2022,Sumur Bandung,4.8,TON
58716,4/14/2022,Rancasari,5.9,TON
58717,4/14/2022,Sukasari,5.6,TON
58718,4/14/2022,Bandung Wetan,5.3,TON
58719,4/14/2022,Babakan Ciparay,5.4,TON
58720,4/14/2022,Bandung Kidul,4.8,TON
58721,4/14/2022,Rancasari,5.8,TON
58722,4/14/2022,Cibeunying Kidul,5,TON
58723,4/14/2022,Cibeunying Kaler,5.3,TON
58724,4/14/2022,Batununggal,5.6,TON
58725,4/14/2022,Gedebage,5.1,TON
58726,4/15/2022,Batununggal,5.1,TON
58727,4/15/2022,Cibeunying Kaler,5.6,TON
58728,4/15/2022,Panyileukan,5.7,TON
58729,4/15/2022,Cibeunying Kidul,5.7,TON
58730,4/15/2022,Buahbatu,5.8,TON
58731,4/15/2022,Bojongloa Kidul,5.5,TON
58732,4/15/2022,Bandung Wetan,5.9,TON
58733,4/15/2022,Regol,5.9,TON
58734,4/15/2022,Regol,5.9,TON
58735,4/15/2022,Cibiru,4.9,TON
58736,4/15/2022,Gedebage,4.8,TON
58737,4/15/2022,Astana Anyar,4.7,TON
58738,4/15/2022,Gedebage,4.7,TON
58739,4/15/2022,Lengkong,5.3,TON
58740,4/15/2022,Arcamanik,5.7,TON
58741,4/15/2022,Lengkong,5.9,TON
58742,4/15/2022,Bojongloa Kaler,4.7,TON
58743,4/15/2022,Cibiru,4.7,TON
58744,4/15/2022,Sumur Bandung,4.7,TON
58745,4/15/2022,Babakan Ciparay,5.2,TON
58746,4/15/2022,Bojongloa Kidul,5.7,TON
58747,4/15/2022,Cibeunying Kidul,5.4,TON
58748,4/15/2022,Cicendo,5.5,TON
58749,4/15/2022,Rancasari,5.3,TON
58750,4/15/2022,Bandung Wetan,4.8,TON
58751,4/16/2022,Sumur Bandung,6,TON
58752,4/16/2022,Batununggal,5.6,TON
58753,4/16/2022,Kiaracondong,5,TON
58754,4/16/2022,Cibiru,5.7,TON
58755,4/16/2022,Coblong,5.5,TON
58756,4/16/2022,Bandung Wetan,4.9,TON
58757,4/16/2022,Bojongloa Kidul,5.7,TON
58758,4/16/2022,Mandalajati,5.3,TON
58759,4/16/2022,Bandung Wetan,5.4,TON
58760,4/16/2022,Cicendo,5.6,TON
58761,4/16/2022,Bojongloa Kaler,4.9,TON
58762,4/16/2022,Buahbatu,4.7,TON
58763,4/16/2022,Bojongloa Kaler,5.7,TON
58764,4/16/2022,Cibeunying Kaler,5.6,TON
58765,4/16/2022,Antapani,5.4,TON
58766,4/16/2022,Cidadap,5,TON
58767,4/16/2022,Bojongloa Kidul,5.1,TON
58768,4/16/2022,Gedebage,5.5,TON
58769,4/16/2022,Astana Anyar,5.4,TON
58770,4/16/2022,Batununggal,4.8,TON
58771,4/16/2022,Bandung Wetan,4.8,TON
58772,4/16/2022,Cinambo,4.7,TON
58773,4/16/2022,Coblong,5.2,TON
58774,4/16/2022,Mandalajati,5.6,TON
58775,4/16/2022,Cidadap,5.5,TON
58776,4/16/2022,Rancasari,5.5,TON
58777,4/17/2022,Rancasari,5.7,TON
58778,4/17/2022,Cibiru,5,TON
58779,4/17/2022,Arcamanik,5.4,TON
58780,4/17/2022,Cicendo,5.3,TON
58781,4/17/2022,Cibeunying Kidul,5.3,TON
58782,4/17/2022,Bandung Kidul,5.5,TON
58783,4/17/2022,Cibiru,5.4,TON
58784,4/17/2022,Babakan Ciparay,6,TON
58785,4/17/2022,Sumur Bandung,5.7,TON
58786,4/17/2022,Antapani,5.8,TON
58787,4/17/2022,Babakan Ciparay,4.9,TON
58788,4/17/2022,Antapani,5.8,TON
58789,4/17/2022,Cibeunying Kaler,5.6,TON
58790,4/17/2022,Sukasari,4.8,TON
58791,4/17/2022,Andir,5.9,TON
58792,4/17/2022,Rancasari,5,TON
58793,4/17/2022,Bojongloa Kaler,4.8,TON
58794,4/17/2022,Astana Anyar,5.7,TON
58795,4/17/2022,Bandung Wetan,5.6,TON
58796,4/17/2022,Bandung Kidul,4.7,TON
58797,4/17/2022,Andir,5.5,TON
58798,4/18/2022,Coblong,5.7,TON
58799,4/18/2022,Batununggal,5.5,TON
58800,4/18/2022,Buahbatu,5.1,TON
58801,4/18/2022,Cibeunying Kaler,6,TON
58802,4/18/2022,Cibeunying Kidul,5.5,TON
58803,4/18/2022,Bandung Kidul,6,TON
58804,4/18/2022,Panyileukan,4.7,TON
58805,4/18/2022,Cinambo,4.7,TON
58806,4/18/2022,Bojongloa Kidul,4.8,TON
58807,4/18/2022,Buahbatu,4.7,TON
58808,4/18/2022,Bandung Kidul,4.9,TON
58809,4/18/2022,Cinambo,5.6,TON
58810,4/18/2022,Bandung Kulon,5,TON
58811,4/18/2022,Cicendo,6,TON
58812,4/18/2022,Regol,5.9,TON
58813,4/18/2022,Lengkong,5.4,TON
58814,4/18/2022,Astana Anyar,5.5,TON
58815,4/18/2022,Bojongloa Kidul,4.9,TON
58816,4/18/2022,Andir,5.2,TON
58817,4/18/2022,Mandalajati,5.2,TON
58818,4/18/2022,Bandung Wetan,5.2,TON
58819,4/18/2022,Sukasari,5.8,TON
58820,4/18/2022,Cibiru,4.8,TON
58821,4/18/2022,Kiaracondong,5.7,TON
58822,4/18/2022,Cicendo,5.7,TON
58823,4/19/2022,Bandung Kulon,5.6,TON
58824,4/19/2022,Cibiru,5.7,TON
58825,4/19/2022,Bojongloa Kaler,5.1,TON
58826,4/19/2022,Panyileukan,4.7,TON
58827,4/19/2022,Rancasari,5.7,TON
58828,4/19/2022,Astana Anyar,5.8,TON
58829,4/19/2022,Bojongloa Kidul,6,TON
58830,4/19/2022,Babakan Ciparay,4.9,TON
58831,4/19/2022,Ujungberung,4.8,TON
58832,4/19/2022,Antapani,5.8,TON
58833,4/19/2022,Bandung Kidul,5.9,TON
58834,4/19/2022,Panyileukan,5.5,TON
58835,4/19/2022,Coblong,4.7,TON
58836,4/19/2022,Cibeunying Kaler,4.9,TON
58837,4/19/2022,Lengkong,5.3,TON
58838,4/19/2022,Cibeunying Kaler,4.7,TON
58839,4/19/2022,Cibiru,5.8,TON
58840,4/19/2022,Mandalajati,6,TON
58841,4/19/2022,Sumur Bandung,5.5,TON
58842,4/19/2022,Bojongloa Kaler,5.7,TON
58843,4/19/2022,Cibeunying Kidul,5.7,TON
58844,4/19/2022,Coblong,5.7,TON
58845,4/19/2022,Kiaracondong,5.3,TON
58846,4/19/2022,Sukajadi,5,TON
58847,4/20/2022,Cibeunying Kidul,5,TON
58848,4/20/2022,Arcamanik,5.2,TON
58849,4/20/2022,Bojongloa Kidul,5.7,TON
58850,4/20/2022,Panyileukan,5.3,TON
58851,4/20/2022,Batununggal,4.8,TON
58852,4/20/2022,Cibeunying Kidul,5.8,TON
58853,4/20/2022,Bandung Kulon,5.7,TON
58854,4/20/2022,Bandung Kulon,4.7,TON
58855,4/20/2022,Batununggal,5.7,TON
58856,4/20/2022,Sukajadi,5.2,TON
58857,4/20/2022,Cibeunying Kaler,5.1,TON
58858,4/20/2022,Kiaracondong,5.3,TON
58859,4/20/2022,Bandung Wetan,5.4,TON
58860,4/20/2022,Astana Anyar,4.9,TON
58861,4/20/2022,Bojongloa Kaler,5,TON
58862,4/20/2022,Antapani,5,TON
58863,4/20/2022,Mandalajati,5.8,TON
58864,4/20/2022,Babakan Ciparay,5.9,TON
58865,4/20/2022,Cibiru,5.8,TON
58866,4/20/2022,Regol,5.1,TON
58867,4/20/2022,Gedebage,5.1,TON
58868,4/20/2022,Gedebage,5.8,TON
58869,4/20/2022,Buahbatu,5.7,TON
58870,4/20/2022,Cibeunying Kaler,5.1,TON
58871,4/20/2022,Rancasari,5.8,TON
58872,4/20/2022,Rancasari,4.7,TON
58873,4/20/2022,Cicendo,5,TON
58874,4/20/2022,Cibiru,5.3,TON
58875,4/21/2022,Buahbatu,5.2,TON
58876,4/21/2022,Astana Anyar,4.9,TON
58877,4/21/2022,Batununggal,4.9,TON
58878,4/21/2022,Andir,5.1,TON
58879,4/21/2022,Astana Anyar,5.3,TON
58880,4/21/2022,Bandung Wetan,5,TON
58881,4/21/2022,Regol,6,TON
58882,4/21/2022,Ujungberung,6,TON
58883,4/21/2022,Sukajadi,5.2,TON
58884,4/21/2022,Gedebage,5.2,TON
58885,4/21/2022,Cicendo,5.8,TON
58886,4/21/2022,Bandung Kulon,4.8,TON
58887,4/21/2022,Sukajadi,4.9,TON
58888,4/21/2022,Panyileukan,5.8,TON
58889,4/21/2022,Buahbatu,4.9,TON
58890,4/21/2022,Buahbatu,5.4,TON
58891,4/21/2022,Sukajadi,5.9,TON
58892,4/21/2022,Cidadap,5.3,TON
58893,4/21/2022,Cibiru,6,TON
58894,4/21/2022,Panyileukan,5.7,TON
58895,4/21/2022,Gedebage,5.9,TON
58896,4/21/2022,Rancasari,5.1,TON
58897,4/21/2022,Ujungberung,5.5,TON
58898,4/21/2022,Astana Anyar,5.2,TON
58899,4/21/2022,Bojongloa Kaler,5.1,TON
58900,4/21/2022,Regol,5.4,TON
58901,4/22/2022,Bojongloa Kaler,5.9,TON
58902,4/22/2022,Cibiru,5,TON
58903,4/22/2022,Sukajadi,5.7,TON
58904,4/22/2022,Cinambo,6,TON
58905,4/22/2022,Kiaracondong,4.9,TON
58906,4/22/2022,Bojongloa Kaler,6,TON
58907,4/22/2022,Lengkong,5.3,TON
58908,4/22/2022,Cibiru,4.8,TON
58909,4/22/2022,Sukasari,5.8,TON
58910,4/22/2022,Lengkong,4.8,TON
58911,4/22/2022,Kiaracondong,4.7,TON
58912,4/22/2022,Batununggal,5.1,TON
58913,4/22/2022,Mandalajati,5.2,TON
58914,4/22/2022,Sukasari,5,TON
58915,4/22/2022,Astana Anyar,5.5,TON
58916,4/22/2022,Bojongloa Kaler,5.6,TON
58917,4/22/2022,Babakan Ciparay,4.8,TON
58918,4/22/2022,Cinambo,5.9,TON
58919,4/22/2022,Bandung Kidul,5.9,TON
58920,4/22/2022,Astana Anyar,4.8,TON
58921,4/22/2022,Gedebage,5.8,TON
58922,4/22/2022,Bandung Kidul,5.4,TON
58923,4/22/2022,Bojongloa Kidul,4.8,TON
58924,4/22/2022,Bandung Wetan,4.9,TON
58925,4/22/2022,Sukajadi,4.7,TON
58926,4/23/2022,Antapani,5.8,TON
58927,4/23/2022,Lengkong,5.3,TON
58928,4/23/2022,Kiaracondong,4.8,TON
58929,4/23/2022,Antapani,5.9,TON
58930,4/23/2022,Sumur Bandung,5.7,TON
58931,4/23/2022,Batununggal,5.1,TON
58932,4/23/2022,Bojongloa Kidul,5,TON
58933,4/23/2022,Sukajadi,5.9,TON
58934,4/23/2022,Ujungberung,5,TON
58935,4/23/2022,Sukajadi,5,TON
58936,4/23/2022,Batununggal,5.8,TON
58937,4/23/2022,Sumur Bandung,5.2,TON
58938,4/23/2022,Sukasari,5.1,TON
58939,4/23/2022,Babakan Ciparay,5.7,TON
58940,4/23/2022,Ujungberung,5.8,TON
58941,4/23/2022,Cibeunying Kidul,4.7,TON
58942,4/23/2022,Astana Anyar,5.1,TON
58943,4/23/2022,Lengkong,5.8,TON
58944,4/23/2022,Astana Anyar,4.8,TON
58945,4/23/2022,Bojongloa Kaler,5.4,TON
58946,4/23/2022,Sukajadi,5.7,TON
58947,4/23/2022,Cibiru,6,TON
58948,4/23/2022,Batununggal,5.4,TON
58949,4/23/2022,Cidadap,5.4,TON
58950,4/23/2022,Cibiru,5.9,TON
58951,4/23/2022,Panyileukan,6,TON
58952,4/23/2022,Mandalajati,4.9,TON
58953,4/24/2022,Andir,5.3,TON
58954,4/24/2022,Astana Anyar,5.6,TON
58955,4/24/2022,Cibeunying Kidul,5.8,TON
58956,4/24/2022,Ujungberung,5.8,TON
58957,4/24/2022,Coblong,6,TON
58958,4/24/2022,Bandung Kidul,5.5,TON
58959,4/24/2022,Cicendo,5.7,TON
58960,4/24/2022,Bandung Kulon,4.8,TON
58961,4/24/2022,Bojongloa Kidul,4.8,TON
58962,4/24/2022,Cibeunying Kaler,4.8,TON
58963,4/24/2022,Cibeunying Kaler,5.3,TON
58964,4/24/2022,Batununggal,5.7,TON
58965,4/24/2022,Coblong,4.7,TON
58966,4/24/2022,Sukasari,5.9,TON
58967,4/24/2022,Sumur Bandung,5.8,TON
58968,4/24/2022,Arcamanik,5.8,TON
58969,4/24/2022,Mandalajati,5.5,TON
58970,4/24/2022,Bandung Kidul,4.7,TON
58971,4/24/2022,Bojongloa Kidul,5.6,TON
58972,4/24/2022,Sumur Bandung,4.9,TON
58973,4/24/2022,Regol,5,TON
58974,4/24/2022,Batununggal,5.5,TON
58975,4/24/2022,Bandung Kulon,5.3,TON
58976,4/25/2022,Gedebage,5.1,TON
58977,4/25/2022,Bojongloa Kaler,5.1,TON
58978,4/25/2022,Ujungberung,4.9,TON
58979,4/25/2022,Cidadap,5,TON
58980,4/25/2022,Regol,4.7,TON
58981,4/25/2022,Batununggal,5.9,TON
58982,4/25/2022,Mandalajati,6,TON
58983,4/25/2022,Astana Anyar,4.9,TON
58984,4/25/2022,Sukasari,5.6,TON
58985,4/25/2022,Kiaracondong,5.3,TON
58986,4/25/2022,Cidadap,5.9,TON
58987,4/25/2022,Lengkong,5.6,TON
58988,4/25/2022,Cidadap,4.7,TON
58989,4/25/2022,Panyileukan,4.8,TON
58990,4/25/2022,Bandung Wetan,5.8,TON
58991,4/25/2022,Astana Anyar,5.9,TON
58992,4/25/2022,Bandung Kidul,5.1,TON
58993,4/25/2022,Cibiru,5.4,TON
58994,4/25/2022,Bojongloa Kaler,5.5,TON
58995,4/25/2022,Bojongloa Kidul,5.4,TON
58996,4/25/2022,Cinambo,4.9,TON
58997,4/25/2022,Sukajadi,5.6,TON
58998,4/25/2022,Astana Anyar,5.8,TON
58999,4/25/2022,Gedebage,5.9,TON
59000,4/25/2022,Cicendo,4.9,TON
59001,4/25/2022,Mandalajati,4.8,TON
59002,4/26/2022,Bandung Kulon,5.4,TON
59003,4/26/2022,Andir,5.3,TON
59004,4/26/2022,Arcamanik,5.3,TON
59005,4/26/2022,Arcamanik,6,TON
59006,4/26/2022,Cidadap,4.7,TON
59007,4/26/2022,Babakan Ciparay,5.2,TON
59008,4/26/2022,Sukasari,5.4,TON
59009,4/26/2022,Panyileukan,5.3,TON
59010,4/26/2022,Bandung Kulon,5.3,TON
59011,4/26/2022,Sukajadi,5.3,TON
59012,4/26/2022,Andir,4.7,TON
59013,4/26/2022,Buahbatu,5.8,TON
59014,4/26/2022,Bojongloa Kaler,4.8,TON
59015,4/26/2022,Rancasari,4.7,TON
59016,4/26/2022,Kiaracondong,5.3,TON
59017,4/26/2022,Rancasari,4.9,TON
59018,4/26/2022,Ujungberung,5,TON
59019,4/26/2022,Regol,5.6,TON
59020,4/26/2022,Cicendo,5.7,TON
59021,4/26/2022,Cicendo,5.4,TON
59022,4/26/2022,Bojongloa Kidul,5.4,TON
59023,4/26/2022,Bandung Wetan,6,TON
59024,4/26/2022,Lengkong,5.7,TON
59025,4/26/2022,Batununggal,5.3,TON
59026,4/26/2022,Cidadap,5.7,TON
59027,4/26/2022,Cicendo,5.8,TON
59028,4/26/2022,Sumur Bandung,4.8,TON
59029,4/27/2022,Sukajadi,5.3,TON
59030,4/27/2022,Cibeunying Kaler,4.8,TON
59031,4/27/2022,Babakan Ciparay,5.1,TON
59032,4/27/2022,Babakan Ciparay,4.9,TON
59033,4/27/2022,Coblong,5.5,TON
59034,4/27/2022,Sukasari,5.2,TON
59035,4/27/2022,Gedebage,5.2,TON
59036,4/27/2022,Astana Anyar,5.7,TON
59037,4/27/2022,Astana Anyar,5,TON
59038,4/27/2022,Cicendo,5.5,TON
59039,4/27/2022,Batununggal,5.7,TON
59040,4/27/2022,Sumur Bandung,6,TON
59041,4/27/2022,Andir,5.4,TON
59042,4/27/2022,Bandung Kidul,5.5,TON
59043,4/27/2022,Antapani,5.5,TON
59044,4/27/2022,Bojongloa Kaler,4.9,TON
59045,4/27/2022,Lengkong,5.3,TON
59046,4/27/2022,Sukasari,5.9,TON
59047,4/27/2022,Cicendo,5.1,TON
59048,4/27/2022,Gedebage,5.8,TON
59049,4/27/2022,Regol,5.3,TON
59050,4/27/2022,Mandalajati,4.7,TON
59051,4/27/2022,Rancasari,5.1,TON
59052,4/27/2022,Cinambo,5.6,TON
59053,4/27/2022,Bandung Wetan,4.9,TON
59054,4/27/2022,Batununggal,5.8,TON
59055,4/27/2022,Cinambo,6,TON
59056,4/28/2022,Regol,4.8,TON
59057,4/28/2022,Bojongloa Kidul,5.7,TON
59058,4/28/2022,Cicendo,5.8,TON
59059,4/28/2022,Gedebage,4.8,TON
59060,4/28/2022,Bandung Kidul,5.4,TON
59061,4/28/2022,Babakan Ciparay,5.5,TON
59062,4/28/2022,Sumur Bandung,5.9,TON
59063,4/28/2022,Antapani,4.7,TON
59064,4/28/2022,Panyileukan,4.8,TON
59065,4/28/2022,Ujungberung,5.9,TON
59066,4/28/2022,Arcamanik,5.6,TON
59067,4/28/2022,Mandalajati,5.3,TON
59068,4/28/2022,Kiaracondong,5.8,TON
59069,4/28/2022,Bandung Wetan,5.7,TON
59070,4/28/2022,Andir,5,TON
59071,4/28/2022,Sukasari,5.6,TON
59072,4/28/2022,Bandung Kulon,4.8,TON
59073,4/28/2022,Batununggal,5.1,TON
59074,4/28/2022,Cibeunying Kaler,4.9,TON
59075,4/28/2022,Bandung Kidul,5.9,TON
59076,4/28/2022,Batununggal,5.9,TON
59077,4/28/2022,Buahbatu,5.9,TON
59078,4/28/2022,Buahbatu,6,TON
59079,4/28/2022,Rancasari,5.3,TON
59080,4/28/2022,Cibiru,5.2,TON
59081,4/28/2022,Bandung Wetan,6,TON
59082,4/28/2022,Cicendo,5.4,TON
59083,4/28/2022,Bandung Kulon,5,TON
59084,4/29/2022,Mandalajati,5,TON
59085,4/29/2022,Cibeunying Kaler,4.9,TON
59086,4/29/2022,Gedebage,5.1,TON
59087,4/29/2022,Andir,4.7,TON
59088,4/29/2022,Sumur Bandung,5.4,TON
59089,4/29/2022,Sumur Bandung,6,TON
59090,4/29/2022,Lengkong,5.7,TON
59091,4/29/2022,Antapani,4.8,TON
59092,4/29/2022,Bandung Kulon,5.2,TON
59093,4/29/2022,Buahbatu,5.4,TON
59094,4/29/2022,Astana Anyar,6,TON
59095,4/29/2022,Cidadap,4.9,TON
59096,4/29/2022,Bandung Kulon,4.8,TON
59097,4/29/2022,Cibeunying Kidul,6,TON
59098,4/29/2022,Cibeunying Kaler,5.3,TON
59099,4/29/2022,Bandung Kidul,5.9,TON
59100,4/29/2022,Babakan Ciparay,5.3,TON
59101,4/29/2022,Andir,5.1,TON
59102,4/29/2022,Bojongloa Kidul,5,TON
59103,4/29/2022,Panyileukan,6,TON
59104,4/29/2022,Rancasari,5.7,TON
59105,4/29/2022,Coblong,6,TON
59106,4/29/2022,Kiaracondong,5.1,TON
59107,4/29/2022,Arcamanik,5.4,TON
59108,4/29/2022,Buahbatu,4.9,TON
59109,4/29/2022,Bojongloa Kidul,4.7,TON
59110,4/29/2022,Ujungberung,6,TON
59111,4/30/2022,Cidadap,6,TON
59112,4/30/2022,Bojongloa Kidul,5.9,TON
59113,4/30/2022,Mandalajati,6,TON
59114,4/30/2022,Bojongloa Kaler,5.7,TON
59115,4/30/2022,Cibeunying Kidul,4.8,TON
59116,4/30/2022,Cibeunying Kaler,5.9,TON
59117,4/30/2022,Mandalajati,4.8,TON
59118,4/30/2022,Andir,4.9,TON
59119,4/30/2022,Gedebage,5.6,TON
59120,4/30/2022,Cinambo,5.5,TON
59121,4/30/2022,Batununggal,5.7,TON
59122,4/30/2022,Babakan Ciparay,6,TON
59123,4/30/2022,Cidadap,4.8,TON
59124,4/30/2022,Sumur Bandung,5.8,TON
59125,4/30/2022,Andir,5.4,TON
59126,4/30/2022,Regol,5.4,TON
59127,4/30/2022,Coblong,4.9,TON
59128,4/30/2022,Sukasari,5.2,TON
59129,4/30/2022,Bandung Kulon,6,TON
59130,4/30/2022,Arcamanik,5.8,TON
59131,4/30/2022,Gedebage,4.9,TON
59132,4/30/2022,Mandalajati,4.9,TON
59133,4/30/2022,Sukajadi,5.2,TON
59134,4/30/2022,Bojongloa Kidul,5.9,TON
59135,4/30/2022,Andir,5.7,TON
59136,4/30/2022,Cicendo,5.4,TON
59137,4/30/2022,Astana Anyar,6,TON
59138,4/30/2022,Coblong,5.4,TON
59139,5/1/2022,Mandalajati,5.2,TON
59140,5/1/2022,Buahbatu,5.5,TON
59141,5/1/2022,Bandung Kulon,5.5,TON
59142,5/1/2022,Babakan Ciparay,5.3,TON
59143,5/1/2022,Cinambo,5.4,TON
59144,5/1/2022,Rancasari,5.9,TON
59145,5/1/2022,Cicendo,5.7,TON
59146,5/1/2022,Gedebage,5.7,TON
59147,5/1/2022,Sukasari,4.9,TON
59148,5/1/2022,Lengkong,5.3,TON
59149,5/1/2022,Antapani,5.2,TON
59150,5/1/2022,Bandung Wetan,5.8,TON
59151,5/1/2022,Astana Anyar,5.5,TON
59152,5/1/2022,Arcamanik,5.5,TON
59153,5/1/2022,Gedebage,5.5,TON
59154,5/1/2022,Ujungberung,5.1,TON
59155,5/1/2022,Sukajadi,5.8,TON
59156,5/1/2022,Andir,6,TON
59157,5/1/2022,Bojongloa Kaler,5.2,TON
59158,5/1/2022,Andir,5.6,TON
59159,5/1/2022,Bandung Kidul,5.2,TON
59160,5/1/2022,Sumur Bandung,4.9,TON
59161,5/1/2022,Sumur Bandung,5.3,TON
59162,5/1/2022,Sukajadi,4.9,TON
59163,5/1/2022,Bojongloa Kidul,4.9,TON
59164,5/2/2022,Kiaracondong,5.1,TON
59165,5/2/2022,Cicendo,4.9,TON
59166,5/2/2022,Babakan Ciparay,5.8,TON
59167,5/2/2022,Bandung Kidul,5.9,TON
